date,nav,benchmark_nav
2022-03-22,12322.7285,14498.9588
2022-03-23,12273.7576,14312.2379
2022-03-24,12335.6865,14527.9824
2022-03-25,12420.2278,14598.9324
2022-03-28,12474.4877,14702.7771
2022-03-29,12551.4298,14884.6618
2022-03-30,12546.1939,14792.7506
2022-03-31,12528.6694,14565.0726
2022-04-01,12480.3212,14606.3511
2022-04-04,12576.8590,14731.4782
2022-04-05,12414.6779,14545.4001
2022-04-06,12462.4568,14399.9545
2022-04-07,12449.3618,14472.5156
2022-04-08,12470.6119,14433.8164
2022-04-11,12489.3779,14187.1097
2022-04-12,12473.8086,14134.5446
2022-04-13,12602.0043,14296.4333
2022-04-14,12491.8125,14118.4207
2022-04-18,12415.3620,14124.2242
2022-04-19,12679.4329,14352.2288
2022-04-20,12803.0500,14341.5829
2022-04-21,12799.4599,14127.1280
2022-04-22,12608.7763,13739.4906
2022-04-25,12702.7036,13819.1468
2022-04-26,12479.6907,13418.9321
2022-04-27,12381.7026,13456.6619
2022-04-28,12603.9608,13796.5715
2022-04-29,12329.9861,13286.7087
2022-05-02,12339.9723,13366.6884
2022-05-03,12473.3802,13427.9607
2022-05-04,12757.6631,13836.8807
2022-05-05,12462.2372,13345.0803
2022-05-06,12406.2101,13265.4272
2022-05-09,12368.6780,12840.7016
2022-05-10,12273.9889,12870.3732
2022-05-11,12115.4083,12665.9111
2022-05-12,12324.3034,12652.6900
2022-05-13,12517.2522,12955.1881
2022-05-16,12453.7589,12902.6199
2022-05-17,12618.2312,13168.0329
2022-05-18,11986.8941,12637.2079
2022-05-19,11991.5257,12559.8085
2022-05-20,12008.3945,12565.2916
2022-05-23,12111.4213,12800.3904
2022-05-24,12161.7377,12702.6737
2022-05-25,12292.2628,12814.9032
2022-05-26,12393.6804,13070.9631
2022-05-27,12549.2064,13391.8451
2022-05-31,12404.3038,13316.7005
2022-06-01,12334.1247,13208.9879
2022-06-02,12358.9831,13460.5340
2022-06-03,12340.5756,13239.6257
2022-06-06,12411.0998,13279.9369
2022-06-07,12447.3704,13407.3220
2022-06-08,12341.0337,13261.5541
2022-06-09,12189.8411,12946.1542
2022-06-10,11934.0767,12570.7748
2022-06-13,11580.9521,12093.4852
2022-06-14,11602.7594,12057.0450
2022-06-15,11698.4878,12228.9317
2022-06-16,11301.9815,11824.2052
2022-06-17,11347.8670,11849.6916
2022-06-21,11526.6516,12147.9930
2022-06-22,11524.5368,12125.9679
2022-06-23,11586.1260,12244.8351
2022-06-24,11883.9608,12634.1460
2022-06-27,11834.2589,12585.8887
2022-06-28,11663.8655,12328.7222
2022-06-29,11683.3027,12318.6806
2022-06-30,11561.7886,12218.6009
2022-07-01,11680.9781,12347.8311
2022-07-05,11682.5728,12371.1510
2022-07-06,11730.3419,12412.9318
2022-07-07,11957.2707,12598.8436
2022-07-08,11869.6988,12588.4785
2022-07-11,11803.8068,12444.6741
2022-07-12,11750.8527,12334.5496
2022-07-13,11564.1671,12269.7733
2022-07-14,11468.1658,12239.9760
2022-07-15,11653.4859,12473.8215
2022-07-18,11615.1690,12370.8276
2022-07-19,11975.8583,12705.0772
2022-07-20,12017.1497,12786.0481
2022-07-21,12012.4407,12916.2528
2022-07-22,11863.5815,12796.4132
2022-07-25,11916.5370,12811.9609
2022-07-26,11800.5282,12660.3822
2022-07-27,11979.2433,12989.1259
2022-07-28,12160.7793,13152.0380
2022-07-29,12350.5465,13343.7803
2022-08-01,12388.5035,13304.2657
2022-08-02,12197.6991,13216.4929
2022-08-03,12422.5574,13423.4573
2022-08-04,12402.2495,13414.3892
2022-08-05,12437.6030,13391.7151
2022-08-08,12532.6410,13376.1695
2022-08-09,12403.3451,13323.0531
2022-08-10,12705.0022,13602.8865
2022-08-11,12750.2420,13602.8865
2022-08-12,12856.5472,13833.1708
2022-08-15,12846.7377,13890.1769
2022-08-16,13049.4752,13917.3846
2022-08-17,12911.5710,13818.5956
2022-08-18,12896.9974,13858.7581
2022-08-19,12793.3425,13672.5260
2022-08-22,12558.3502,13387.8305
2022-08-23,12521.8221,13355.4413
2022-08-24,12559.8923,13398.1914
2022-08-25,12707.8223,13587.3440
2022-08-26,12333.1037,13127.4263
2022-08-29,12307.5438,13040.6249
2022-08-30,12175.2019,12897.4664
2022-08-31,12077.2045,12799.3275
2022-09-01,12110.9947,12839.4910
2022-09-02,11940.0551,12704.1048
2022-09-06,11849.9038,12656.1711
2022-09-07,12055.3887,12883.5381
2022-09-08,12244.6575,12967.7477
2022-09-09,12393.3185,13169.2050
2022-09-12,12419.1426,13310.7463
2022-09-13,12005.9499,12731.9604
2022-09-14,11925.6655,12780.5421
2022-09-15,11879.5528,12635.4429
2022-09-16,11755.1317,12539.0481
2022-09-19,11967.4085,12636.2885
2022-09-20,11736.6479,12491.2412
2022-09-21,11669.1142,12273.3459
2022-09-22,11608.9320,12170.2522
2022-09-23,11522.5997,11966.3403
2022-09-26,11406.2465,11847.9620
2022-09-27,11427.2803,11817.7184
2022-09-28,11711.6637,12050.2472
2022-09-29,11407.8597,11798.5306
2022-09-30,11366.8377,11616.0832
2022-10-03,11703.6931,11922.7623
2022-10-04,11962.8341,12292.2093
2022-10-05,11885.7478,12263.5903
2022-10-06,11756.7424,12137.0798
2022-10-07,11525.2325,11798.5306
2022-10-10,11587.4287,11708.4458
2022-10-11,11667.7900,11634.2955
2022-10-12,11649.9295,11595.9188
2022-10-13,11885.9186,11901.9478
2022-10-14,11671.4092,11630.7177
2022-10-17,11911.1945,11929.5923
2022-10-18,12011.1524,12069.7596
2022-10-19,11770.5713,11984.2281
2022-10-20,11539.5481,11883.7376
2022-10-21,11568.6472,12172.5288
2022-10-24,11756.9576,12321.4773
2022-10-25,11990.2827,12518.2336
2022-10-26,11956.6326,12423.9199
2022-10-27,12053.4801,12357.5763
2022-10-28,12409.9845,12651.5720
2022-10-31,12403.8384,12560.1840
2022-11-01,12491.3362,12505.2247
2022-11-02,12226.0581,12191.3901
2022-11-03,12162.5464,12065.8573
2022-11-04,12379.9309,12239.5246
2022-11-07,12504.2541,12356.6018
2022-11-08,12512.1070,12423.2699
2022-11-09,12404.9289,12167.3265
2022-11-10,13018.9508,12835.9694
2022-11-11,13082.8969,12960.2042
2022-11-14,13035.6857,12849.9549
2022-11-15,12998.6945,12959.5521
2022-11-16,12977.2629,12860.6851
2022-11-17,12931.2719,12821.3338
2022-11-18,13007.7227,12879.5485
2022-11-21,13050.4585,12832.7172
2022-11-22,13217.8326,13005.4068
2022-11-23,13176.4788,13087.3616
2022-11-25,13219.1662,13084.4369
2022-11-28,13056.0779,12875.6462
2022-11-29,13069.2890,12853.5317
2022-11-30,13298.5606,13258.4256
2022-12-01,13290.8604,13248.6720
2022-12-02,13237.6415,13233.3843
2022-12-05,13025.8411,12995.3256
2022-12-06,12926.1122,12808.0004
2022-12-07,13029.1756,12786.2125
2022-12-08,13096.9803,12886.3774
2022-12-09,12977.5117,12790.1137
2022-12-12,13133.9546,12974.5132
2022-12-13,13077.5942,13072.7281
2022-12-14,13105.4362,12989.1467
2022-12-15,12809.9362,12671.4109
2022-12-16,12706.2278,12521.8103
2022-12-19,12599.1819,12415.6297
2022-12-20,12538.1990,12432.6189
2022-12-21,12690.5605,12618.5161
2022-12-22,12540.6396,12438.4993
2022-12-23,12646.5925,12510.0484
2022-12-27,12652.6386,12460.7148
2022-12-28,12519.7305,12305.8547
2022-12-29,12691.1651,12527.3652
2022-12-30,12653.6262,12494.3676
2023-01-03,12592.6788,12441.7672
2023-01-04,12790.1177,12537.8177
2023-01-05,12591.2240,12394.7206
2023-01-06,12903.8255,12678.9585
2023-01-09,12827.8431,12671.7697
2023-01-10,12980.9139,12760.6366
2023-01-11,13138.4295,12922.0292
2023-01-12,13131.8497,12969.0748
2023-01-13,13137.8689,13019.3902
2023-01-17,13075.6407,12995.5399
2023-01-18,12938.5968,12790.3654
2023-01-19,12689.1130,12697.2550
2023-01-20,12985.5301,12933.7932
2023-01-23,13208.6949,13088.9788
2023-01-24,13165.4960,13074.9299
2023-01-25,13194.3045,13079.8316
2023-01-26,13296.1250,13223.5819
2023-01-27,13570.6811,13253.9690
2023-01-30,13356.6663,13087.6715
2023-01-31,13687.1281,13280.1054
2023-02-01,14039.7174,13421.2420
2023-02-02,14398.5455,13616.6151
2023-02-03,14214.4133,13471.8820
2023-02-06,14134.7119,13389.5528
2023-02-07,14135.9546,13564.6689
2023-02-08,13978.9561,13416.3424
2023-02-09,13913.8746,13300.0327
2023-02-10,13983.6146,13331.0719
2023-02-13,14198.0689,13487.5638
2023-02-14,14250.9012,13481.3568
2023-02-15,14454.5925,13525.1356
2023-02-16,14293.4100,13338.9108
2023-02-17,14386.7680,13305.5887
2023-02-21,13967.3762,13038.6655
2023-02-22,14062.1386,13020.6976
2023-02-23,14106.3134,13089.9586
2023-02-24,13984.9067,12950.1282
2023-02-27,14091.7521,12994.2325
2023-02-28,14098.2062,12946.2083
2023-03-01,14064.7182,12896.5449
2023-03-02,14211.4033,12996.8462
2023-03-03,14369.5650,13205.2854
2023-03-06,14274.8876,13214.4347
2023-03-07,14161.2156,13011.8728
2023-03-08,14184.7973,13033.1116
2023-03-09,13979.7775,12792.6514
2023-03-10,13764.7826,12608.0626
2023-03-13,13717.8870,12590.0926
2023-03-14,13749.4520,12798.2032
2023-03-15,13632.6010,12718.1621
2023-03-16,13770.0556,12941.3055
2023-03-17,13551.1235,12789.9878
2023-03-20,13720.7043,12912.9683
2023-03-21,13881.9995,13082.5243
2023-03-22,13604.7018,12859.5130
2023-03-23,13640.0811,12894.2766
2023-03-24,13830.2492,12978.8876
2023-03-27,13922.8291,13003.1572
2023-03-28,13969.5990,12973.9713
2023-03-29,14074.3990,13162.5456
2023-03-30,14071.9884,13239.6163
2023-03-31,14254.2079,13426.2218
2023-04-03,14244.9494,13477.3849
2023-04-04,14050.1499,13402.6096
2023-04-05,13945.1611,13367.5194
2023-04-06,13873.7541,13419.6632
2023-04-10,13998.8471,13433.4376
2023-04-11,14185.3721,13437.0456
2023-04-12,14151.5127,13382.2766
2023-04-13,14218.3951,13560.0271
2023-04-14,14295.0818,13526.9078
2023-04-17,14324.3002,13575.4417
2023-04-18,14346.4487,13584.2977
2023-04-19,14345.0438,13582.0023
2023-04-20,14323.6330,13507.8874
2023-04-21,14287.2803,13518.3784
2023-04-24,14329.2323,13532.4814
2023-04-25,14121.9052,13317.6688
2023-04-26,13963.8109,13261.2608
2023-04-27,14202.6417,13525.2656
2023-04-28,14221.9880,13640.7057
2023-05-01,14328.8338,13626.9313
2023-05-02,14253.7710,13473.7780
2023-05-03,14194.5936,13381.2917
2023-05-04,14105.1912,13286.5142
2023-05-05,14342.3265,13532.4814
2023-05-08,14240.5663,13536.0883
2023-05-09,14232.5047,13476.7276
2023-05-10,14258.2725,13539.6963
2023-05-11,14200.2812,13516.0840
2023-05-12,14280.3807,13498.3720
2023-05-15,14221.8765,13544.9423
2023-05-16,14079.2985,13454.4269
2023-05-17,14236.7756,13617.7508
2023-05-18,14442.3298,13748.9332
2023-05-19,14379.5413,13728.9268
2023-05-22,14347.4831,13734.5015
2023-05-23,14289.3053,13580.3621
2023-05-24,14251.1362,13481.9757
2023-05-25,14365.5019,13598.7284
2023-05-26,14368.9256,13774.8397
2023-05-30,14386.5110,13780.0878
2023-05-31,14146.8053,13703.6744
2023-06-01,14261.1958,13833.8729
2023-06-02,14613.5415,14033.9262
2023-06-05,14504.6548,14007.0347
2023-06-06,14554.2865,14037.5331
2023-06-07,14472.1526,13988.9961
2023-06-08,14572.1358,14073.6082
2023-06-09,14481.5224,14098.8616
2023-06-12,14562.5243,14226.7626
2023-06-13,14703.4462,14320.5614
2023-06-14,14575.8555,14337.6140
2023-06-15,14732.6686,14515.3666
2023-06-16,14692.4590,14465.9248
2023-06-20,14613.8309,14390.8728
2023-06-21,14716.7666,14317.1365
2023-06-22,14727.2163,14368.8186
2023-06-23,14719.3968,14260.1897
2023-06-26,14806.1484,14201.9262
2023-06-27,14934.3758,14357.6256
2023-06-28,14989.7064,14364.8685
2023-06-29,15127.4542,14421.4856
2023-06-30,15241.0782,14591.6698
2023-07-03,15253.2328,14608.4582
2023-07-05,15249.1311,14586.7326
2023-07-06,15219.4894,14472.5083
2023-07-07,15234.1132,14435.9693
2023-07-10,15431.3493,14472.5083
2023-07-11,15606.0115,14564.6774
2023-07-12,15545.3856,14681.8627
2023-07-13,15468.4910,14798.3929
2023-07-14,15544.2365,14789.1749
2023-07-17,15566.4273,14840.5252
2023-07-18,15653.1578,14950.7984
2023-07-19,15760.7019,14984.0467
2023-07-20,15678.8603,14884.6358
2023-07-21,15521.3111,14884.6358
2023-07-24,15533.3090,14951.1271
2023-07-25,15484.5036,14991.9459
2023-07-26,15309.3475,14994.2506
2023-07-27,15107.7031,14894.8407
2023-07-28,15196.2494,15040.6659
2023-07-31,15198.8536,15069.3047
2023-08-01,15143.7736,15026.1822
2023-08-02,15256.5579,14817.1543
2023-08-03,15233.9025,14774.6923
2023-08-04,15100.3113,14707.8681
2023-08-07,15145.7592,14836.2454
2023-08-08,15028.7409,14771.7292
2023-08-09,15112.2651,14672.9766
2023-08-10,15128.5945,14678.2434
2023-08-11,15270.8775,14669.6838
2023-08-14,15303.6055,14750.6630
2023-08-15,15162.4594,14578.8345
2023-08-16,15088.1469,14471.8499
2023-08-17,14937.1804,14361.5778
2023-08-18,15043.4665,14368.4889
2023-08-21,14964.3163,14461.9757
2023-08-22,14901.3255,14422.8034
2023-08-23,15018.7211,14583.4399
2023-08-24,14864.5264,14381.3283
2023-08-25,14960.3130,14482.7133
2023-08-28,14953.3922,14574.5537
2023-08-29,15066.9834,14785.2227
2023-08-30,15109.2638,14846.1238
2023-08-31,15001.3183,14824.3972
2023-09-01,15065.1535,14852.0469
2023-09-05,14889.4342,14787.8561
2023-09-06,14777.8716,14688.4462
2023-09-07,14747.6306,14643.3508
2023-09-08,14755.4197,14665.4050
2023-09-11,14779.0867,14761.8539
2023-09-12,14809.3376,14680.8757
2023-09-13,14922.0270,14697.9929
2023-09-14,15140.6210,14824.7248
2023-09-15,15031.3635,14646.1132
2023-09-18,15052.8013,14654.7008
2023-09-19,15028.1680,14624.3096
2023-09-20,14981.1923,14489.8636
2023-09-21,14866.2854,14250.3696
2023-09-22,14845.4798,14218.3278
2023-09-25,14937.1397,14278.1191
2023-09-26,14757.6675,14068.3549
2023-09-27,14900.1381,14073.9701
2023-09-28,14943.6312,14155.5640
2023-09-29,14837.2692,14121.2091
2023-10-02,14705.9228,14115.5939
2023-10-03,14669.4282,13926.6410
2023-10-04,14748.2026,14028.0541
2023-10-05,14633.2883,14022.7696
2023-10-06,14781.8319,14189.2574
2023-10-09,14991.5466,14280.1025
2023-10-10,15005.4448,14354.4264
2023-10-11,14993.5241,14413.2276
2023-10-12,14963.2626,14325.3560
2023-10-13,14918.4916,14254.0035
2023-10-16,15071.1347,14403.9764
2023-10-17,15146.4045,14403.3160
2023-10-18,14941.0927,14211.3907
2023-10-19,14773.5351,14086.5245
2023-10-20,14708.1271,13913.4272
2023-10-23,14549.9702,13889.3127
2023-10-24,14527.3235,13994.0299
2023-10-25,14596.6343,13793.1841
2023-10-26,14623.0437,13628.0172
2023-10-27,14580.4967,13566.2435
2023-10-30,14617.8638,13728.4390
2023-10-31,14657.9717,13814.6590
2023-11-01,14750.5853,13961.9871
2023-11-02,14967.5145,14229.5613
2023-11-03,15125.4810,14359.3822
2023-11-06,15027.6245,14392.4152
2023-11-07,14913.8245,14433.3765
2023-11-08,14917.2648,14443.9455
2023-11-09,14875.5181,14331.3009
2023-11-10,14979.5314,14554.9404
2023-11-13,14975.6601,14541.0672
2023-11-14,15306.1752,14823.1741
2023-11-15,15281.5209,14854.5555
2023-11-16,15161.3910,14872.7241
2023-11-17,15217.3092,14891.2234
2023-11-20,15263.2411,15005.8482
2023-11-21,15252.9065,14973.1470
2023-11-22,15287.2894,15030.9550
2023-11-24,15330.4460,15040.2031
2023-11-27,15242.5396,15013.1171
2023-11-28,15092.8869,15027.9804
2023-11-29,15040.3165,15017.4094
2023-11-30,15200.1357,15076.5403
2023-12-01,15401.6112,15165.7317
2023-12-04,15511.0191,15086.1212
2023-12-05,15320.7627,15083.1477
2023-12-06,15472.5451,15022.3662
2023-12-07,15534.6001,15136.9941
2023-12-08,15468.6296,15202.0699
2023-12-11,15640.2296,15261.1988
2023-12-12,15691.5228,15330.8997
2023-12-13,15881.0769,15542.3145
2023-12-14,16085.9334,15592.1941
2023-12-15,16071.9927,15566.5237
2023-12-18,16080.3754,15654.0864
2023-12-19,16175.9641,15749.2758
2023-12-20,15985.4819,15531.0351
2023-12-21,16153.2736,15678.2987
2023-12-22,16193.5987,15709.8080
2023-12-26,16175.4761,15776.1423
2023-12-27,16156.3271,15804.6677
2023-12-28,16125.8376,15810.6365
2023-12-29,16083.5968,15764.8640
2024-01-02,16050.0830,15676.6377
2024-01-03,15823.6151,15548.6140
2024-01-04,15843.4303,15498.5305
2024-01-05,15858.0288,15519.7579
2024-01-08,15985.2238,15741.3173
2024-01-09,15939.8954,15717.4357
2024-01-10,15895.2557,15806.3255
2024-01-11,15958.2325,15799.3603
2024-01-12,16019.0452,15810.3037
2024-01-16,15989.2595,15752.2628
2024-01-17,15953.4859,15664.7001
2024-01-18,16128.4648,15804.0031
2024-01-19,16148.8278,16001.0205
2024-01-22,16294.0124,16034.8481
2024-01-23,16294.1356,16081.6149
2024-01-24,16186.6437,16099.1948
2024-01-25,16281.7420,16186.7565
2024-01-26,16224.2428,16166.1926
2024-01-29,16091.0915,16294.2195
2024-01-30,16130.3508,16281.6182
2024-01-31,15880.9281,16015.9441
2024-02-01,16051.8946,16225.5638
2024-02-02,16144.3669,16396.3772
2024-02-05,16042.2793,16336.6732
2024-02-06,16147.8021,16384.1025
2024-02-07,16319.8652,16520.7534
2024-02-08,16572.5110,16528.0525
2024-02-09,16601.5537,16623.5726
2024-02-12,16747.0563,16616.2767
2024-02-13,16550.5904,16387.4192
2024-02-14,16632.4993,16536.3448
2024-02-15,16721.7907,16650.4402
2024-02-16,16746.7005,16567.5202
2024-02-20,16698.3034,16476.3091
2024-02-21,16656.7606,16491.2348
2024-02-22,16845.4586,16832.5287
2024-02-23,16949.9011,16844.1377
2024-02-26,16998.3430,16782.4462
2024-02-27,17062.6188,16813.6227
2024-02-28,17000.9489,16791.4010
2024-02-29,17067.9454,16851.7655
2024-03-01,17093.8641,17009.9724
2024-03-04,17230.3065,16991.7341
2024-03-05,17053.9928,16821.9150
2024-03-06,17120.0084,16907.1563
2024-03-07,17302.5600,17074.9837
2024-03-08,17171.7560,16972.4974
2024-03-11,17097.7624,16957.9024
2024-03-12,17211.6120,17140.3258
2024-03-13,17643.6989,17113.4572
2024-03-14,17553.0652,17079.6265
2024-03-15,17617.2422,16962.3475
2024-03-18,17595.3378,17063.1573
2024-03-19,17704.2565,17157.9796
2024-03-20,17871.9477,17316.6785
2024-03-21,18106.0244,17373.9071
2024-03-22,18061.8299,17340.9688
2024-03-25,17955.5281,17293.0569
2024-03-26,17914.2980,17261.1191
2024-03-27,18110.1668,17406.1767
2024-03-28,18243.0681,17402.8496
2024-04-01,18207.6362,17372.5759
2024-04-02,18064.6089,17262.1176
2024-04-03,17979.8672,17281.0787
2024-04-04,17943.3456,17070.1444
2024-04-05,18029.5410,17248.4732
2024-04-08,17994.7644,17258.1258
2024-04-09,18036.6992,17278.0865
2024-04-10,17804.8726,17105.0796
2024-04-11,17594.5004,17234.1694
2024-04-12,17463.9985,16996.2843
2024-04-15,17420.6670,16783.3532
2024-04-16,17380.0123,16752.7435
2024-04-17,17384.9596,16653.5967
2024-04-18,17318.4841,16619.3292
2024-04-19,17424.3079,16474.2685
2024-04-22,17488.5922,16625.9834
2024-04-23,17571.9380,16823.2775
2024-04-24,17667.2207,16815.2920
2024-04-25,17696.8361,16751.4122
2024-04-26,17759.5484,16910.1142
2024-04-29,17842.8124,16970.0023
2024-04-30,17693.0659,16701.1748
2024-05-01,17606.9777,16646.9446
2024-05-02,17565.1793,16802.6502
2024-05-03,17636.6449,17010.9251
2024-05-06,17653.1007,17186.5924
2024-05-07,17705.0216,17205.5587
2024-05-08,17770.9942,17207.2186
2024-05-09,18063.1940,17306.3654
2024-05-10,18215.9362,17328.6598
2024-05-13,18190.6213,17330.9843
