date,nav,benchmark_nav
2021-09-16,18040.6776,14280.1794
2021-09-17,18010.6346,14141.0719
2021-09-20,17647.9338,13905.2816
2021-09-21,17665.4717,13892.1468
2021-09-22,17791.1931,14027.6630
2021-09-23,18044.6792,14198.0999
2021-09-24,18013.3345,14221.4854
2021-09-27,17828.3181,14180.7997
2021-09-28,17247.5758,13895.0308
2021-09-29,17111.3458,13918.4163
2021-09-30,16984.1121,13748.3019
2021-10-01,17049.0212,13911.6862
2021-10-04,16625.0907,13732.2820
2021-10-05,16768.8725,13875.1670
2021-10-06,16728.3907,13932.8324
2021-10-07,16991.6934,14053.2908
2021-10-08,16905.3419,14027.6630
2021-10-11,16978.1952,13926.1064
2021-10-12,16911.8138,13891.8254
2021-10-13,16972.7915,13941.8039
2021-10-14,17335.0689,14176.3140
2021-10-15,17375.5719,14284.2762
2021-10-18,17384.6221,14326.5666
2021-10-19,17515.9113,14437.0947
2021-10-20,17568.1482,14493.7991
2021-10-21,17599.5688,14531.6018
2021-10-22,17479.3890,14516.5439
2021-10-25,17539.3523,14594.3947
2021-10-26,17489.0693,14607.5295
2021-10-27,17532.1582,14542.8156
2021-10-28,18149.8303,14683.1347
2021-10-29,18313.8726,14712.9290
2021-11-01,18499.5489,14738.2396
2021-11-02,18779.8675,14797.8281
2021-11-03,19064.3697,14888.1740
2021-11-04,19040.1171,14958.3325
2021-11-05,19077.3717,15010.2310
2021-11-08,19195.4699,15023.0475
2021-11-09,19338.5580,14973.3935
2021-11-10,19044.6785,14852.9320
2021-11-11,19284.8401,14857.7370
2021-11-12,19519.0866,14969.8646
2021-11-15,19570.4481,14974.9920
2021-11-16,19828.7251,15034.2592
2021-11-17,19715.3500,14997.7389
2021-11-18,19721.8232,15048.6784
2021-11-19,19635.5616,15021.7682
2021-11-22,19424.7959,14979.4788
2021-11-23,19388.4145,14999.3396
2021-11-24,19463.0691,15039.3866
2021-11-26,19051.7311,14703.9596
2021-11-29,19371.8769,14884.3279
2021-11-30,19035.8244,14594.7161
2021-12-01,19144.7528,14432.6068
2021-12-02,19159.5802,14653.6629
2021-12-03,19031.7720,14526.1550
2021-12-06,19146.7840,14698.1967
2021-12-07,19911.9517,15002.2247
2021-12-08,20063.8242,15041.9493
2021-12-09,19711.1343,14940.3917
2021-12-10,19824.3095,15081.0322
2021-12-13,19471.3538,14947.4422
2021-12-14,19332.2755,14844.6043
2021-12-15,19882.6338,15076.5476
2021-12-16,19231.6219,14943.5971
2021-12-17,19216.2708,14784.5519
2021-12-20,19114.7271,14627.3434
2021-12-21,19590.8413,14887.1080
2021-12-22,19865.0761,15035.9628
2021-12-23,20068.5845,15129.5162
2021-12-27,20684.5464,15343.6330
2021-12-28,20444.5127,15331.0911
2021-12-29,20622.1544,15350.7053
2021-12-30,20449.4539,15308.2662
2021-12-31,20385.1659,15269.6876
2022-01-03,20685.5154,15358.0990
2022-01-04,20468.1244,15352.9539
2022-01-05,19914.1496,15058.1460
2022-01-06,20024.1165,15043.9982
2022-01-07,19677.3886,14984.5230
2022-01-10,19746.4894,14965.8781
2022-01-11,19928.5068,15102.1910
2022-01-12,20030.4667,15143.0191
2022-01-13,19695.4869,14934.3678
2022-01-14,20045.5594,14940.4801
2022-01-18,19323.1540,14675.8908
2022-01-19,18939.0285,14523.4977
2022-01-20,18485.7666,14362.7520
2022-01-21,18260.4131,14080.8043
2022-01-24,18521.4604,14140.6008
2022-01-25,18033.4003,13967.9580
2022-01-26,18076.3898,13932.9156
2022-01-27,17514.4063,13864.1154
2022-01-28,17896.7589,14208.4348
2022-01-31,18393.0284,14464.3450
2022-02-01,18476.5761,14562.0804
2022-02-02,18780.9215,14703.5384
2022-02-03,18230.9240,14357.9283
2022-02-04,18126.8795,14425.4461
2022-02-07,18030.4469,14379.1484
2022-02-08,18348.0084,14497.4591
2022-02-09,18887.2386,14709.6466
2022-02-10,18630.9345,14445.3786
2022-02-11,18198.5843,14160.5323
2022-02-14,18208.7813,14114.2366
2022-02-15,18806.1457,14341.8574
2022-02-16,18914.4972,14357.9283
2022-02-17,18543.0867,14051.2274
2022-02-18,18335.3291,13960.2429
2022-02-22,17989.6877,13810.4250
