date,nav,benchmark_nav
2021-10-28,13435.4491,14683.1347
2021-10-29,13415.0535,14712.9290
2021-11-01,13594.6313,14738.2396
2021-11-02,13603.2460,14797.8281
2021-11-03,13785.6798,14888.1740
2021-11-04,13798.3474,14958.3325
2021-11-05,14015.9304,15010.2310
2021-11-08,14050.3242,15023.0475
2021-11-09,14093.8956,14973.3935
2021-11-10,14068.7684,14852.9320
2021-11-11,14111.9143,14857.7370
2021-11-12,14160.3275,14969.8646
2021-11-15,14212.7564,14974.9920
2021-11-16,14237.8092,15034.2592
2021-11-17,14131.8712,14997.7389
2021-11-18,14148.1209,15048.6784
2021-11-19,14063.2143,15021.7682
2021-11-22,14218.0676,14979.4788
2021-11-23,14115.1962,14999.3396
2021-11-24,14057.6220,15039.3866
2021-11-26,13667.9011,14703.9596
2021-11-29,13650.7861,14884.3279
2021-11-30,13339.8772,14594.7161
2021-12-01,13160.4204,14432.6068
2021-12-02,13498.6316,14653.6629
2021-12-03,13477.6198,14526.1550
2021-12-06,13740.4401,14698.1967
2021-12-07,13865.8244,15002.2247
2021-12-08,13930.1422,15041.9493
2021-12-09,13825.5595,14940.3917
2021-12-10,13855.4105,15081.0322
2021-12-13,13715.2370,14947.4422
2021-12-14,13681.8057,14844.6043
2021-12-15,13877.1142,15076.5476
2021-12-16,13805.1476,14943.5971
2021-12-17,13693.2044,14784.5519
2021-12-20,13444.6468,14627.3434
2021-12-21,13680.4090,14887.1080
2021-12-22,13760.9502,15035.9628
2021-12-23,13846.8591,15129.5162
2021-12-27,14013.3812,15343.6330
2021-12-28,14048.6147,15331.0911
2021-12-29,14136.8904,15350.7053
2021-12-30,14091.0709,15308.2662
2021-12-31,14108.7159,15269.6876
2022-01-03,14175.8001,15358.0990
2022-01-04,14367.0714,15352.9539
2022-01-05,14148.3811,15058.1460
2022-01-06,14301.5146,15043.9982
2022-01-07,14268.9020,14984.5230
2022-01-10,14217.3925,14965.8781
2022-01-11,14250.1006,15102.1910
2022-01-12,14197.5641,15143.0191
2022-01-13,14277.8116,14934.3678
2022-01-14,14237.5283,14940.4801
2022-01-18,14035.6500,14675.8908
2022-01-19,13844.7852,14523.4977
2022-01-20,13553.6920,14362.7520
2022-01-21,13450.6979,14080.8043
2022-01-24,13680.5371,14140.6008
2022-01-25,13539.6266,13967.9580
2022-01-26,13393.2824,13932.9156
2022-01-27,13241.4085,13864.1154
2022-01-28,13384.8748,14208.4348
2022-01-31,13553.4361,14464.3450
2022-02-01,13609.0771,14562.0804
2022-02-02,13672.4869,14703.5384
2022-02-03,13459.4139,14357.9283
2022-02-04,13380.5024,14425.4461
2022-02-07,13404.1737,14379.1484
2022-02-08,13557.6633,14497.4591
2022-02-09,13696.5342,14709.6466
2022-02-10,13495.7401,14445.3786
2022-02-11,13451.0594,14160.5323
2022-02-14,13377.6642,14114.2366
2022-02-15,13564.6094,14341.8574
2022-02-16,13588.6683,14357.9283
2022-02-17,13421.5345,14051.2274
2022-02-18,13386.8486,13960.2429
2022-02-22,13215.9675,13810.4250
2022-02-23,12959.5390,13565.4478
2022-02-24,13102.5464,13769.5948
2022-02-25,13438.9277,14073.4085
2022-02-28,13580.5775,14037.4010
2022-03-01,13365.8226,13823.6076
2022-03-02,13756.2567,14077.9109
2022-03-03,13847.9725,14007.8230
2022-03-04,13797.9314,13894.0147
2022-03-07,13532.4921,13484.4322
2022-03-08,13451.6421,13382.1965
2022-03-09,13636.9859,13740.9830
2022-03-10,13610.1872,13678.9358
2022-03-11,13504.8472,13505.0054
2022-03-14,13466.8096,13406.3069
2022-03-15,13596.0114,13701.1180
2022-03-16,13778.2750,14004.9286
2022-03-17,13931.0687,14180.1455
2022-03-18,13963.5113,14335.4559
2022-03-21,13933.7372,14331.2656
2022-03-22,13997.7004,14498.9588
2022-03-23,13812.4927,14312.2379
2022-03-24,13910.0499,14527.9824
2022-03-25,14024.9032,14598.9324
2022-03-28,14034.0618,14702.7771
2022-03-29,14312.2235,14884.6618
2022-03-30,14129.3355,14792.7506
2022-03-31,13933.0936,14565.0726
2022-04-01,13877.7054,14606.3511
2022-04-04,13887.9273,14731.4782
2022-04-05,13644.2718,14545.4001
2022-04-06,13467.4648,14399.9545
2022-04-07,13442.9208,14472.5156
2022-04-08,13468.2170,14433.8164
2022-04-11,13429.8699,14187.1097
2022-04-12,13464.4117,14134.5446
2022-04-13,13607.3576,14296.4333
2022-04-14,13528.3480,14118.4207
2022-04-18,13532.4936,14124.2242
2022-04-19,13835.8551,14352.2288
2022-04-20,13967.0051,14341.5829
2022-04-21,13868.0076,14127.1280
2022-04-22,13436.4539,13739.4906
2022-04-25,13454.5344,13819.1468
2022-04-26,13131.6417,13418.9321
2022-04-27,13160.2547,13456.6619
2022-04-28,13323.4433,13796.5715
2022-04-29,12995.1225,13286.7087
2022-05-02,13075.3634,13366.6884
2022-05-03,13300.1572,13427.9607
2022-05-04,13750.5091,13836.8807
2022-05-05,13378.4147,13345.0803
2022-05-06,13300.8301,13265.4272
2022-05-09,13047.8341,12840.7016
2022-05-10,12910.9904,12870.3732
2022-05-11,12740.6398,12665.9111
2022-05-12,12867.2150,12652.6900
2022-05-13,13151.9821,12955.1881
2022-05-16,13112.9537,12902.6199
2022-05-17,13469.2611,13168.0329
2022-05-18,12956.3388,12637.2079
2022-05-19,12910.7547,12559.8085
2022-05-20,12834.6062,12565.2916
2022-05-23,12876.9019,12800.3904
2022-05-24,12765.5114,12702.6737
2022-05-25,12968.1189,12814.9032
2022-05-26,13264.4459,13070.9631
2022-05-27,13566.7778,13391.8451
2022-05-31,13506.0444,13316.7005
2022-06-01,13476.8268,13208.9879
2022-06-02,13662.3842,13460.5340
2022-06-03,13544.2028,13239.6257
2022-06-06,13662.4319,13279.9369
2022-06-07,13795.0204,13407.3220
2022-06-08,13586.9430,13261.5541
2022-06-09,13403.0490,12946.1542
2022-06-10,13017.9447,12570.7748
2022-06-13,12480.6917,12093.4852
2022-06-14,12482.3457,12057.0450
2022-06-15,12547.1206,12228.9317
2022-06-16,11991.8885,11824.2052
2022-06-17,11996.8315,11849.6916
2022-06-21,12219.7981,12147.9930
2022-06-22,12121.6650,12125.9679
2022-06-23,12091.6731,12244.8351
2022-06-24,12534.3993,12634.1460
2022-06-27,12552.2654,12585.8887
2022-06-28,12428.7782,12328.7222
2022-06-29,12294.7632,12318.6806
2022-06-30,12165.5079,12218.6009
2022-07-01,12263.6569,12347.8311
2022-07-05,12227.0061,12371.1510
2022-07-06,12133.2753,12412.9318
2022-07-07,12467.2966,12598.8436
2022-07-08,12429.5299,12588.4785
2022-07-11,12285.2523,12444.6741
2022-07-12,12263.6691,12334.5496
2022-07-13,12232.2484,12269.7733
2022-07-14,12130.4445,12239.9760
2022-07-15,12303.6406,12473.8215
2022-07-18,12327.6403,12370.8276
2022-07-19,12749.6203,12705.0772
