date,nav,benchmark_nav
2020-07-28,7374.7483,10105.8988
2020-07-29,7554.5147,10230.1887
2020-07-30,7365.1754,10193.6882
2020-07-31,7289.0401,10274.2389
2020-08-03,7303.0501,10345.6715
2020-08-04,7381.9262,10385.6302
2020-08-05,7599.7710,10450.1350
2020-08-06,7505.9543,10519.9878
2020-08-07,7778.6481,10527.5427
2020-08-10,8062.4436,10559.0104
2020-08-11,8135.4112,10471.8470
2020-08-12,8093.6507,10617.8501
2020-08-13,7949.5087,10598.6539
2020-08-14,8039.8712,10598.9711
2020-08-17,7918.2322,10632.6385
2020-08-18,7738.2411,10655.6069
2020-08-19,7743.1906,10611.2447
2020-08-20,7643.9325,10644.2787
2020-08-21,7529.8827,10682.0398
2020-08-24,7879.1770,10790.2828
2020-08-25,7900.0367,10828.0407
2020-08-26,7792.5672,10936.5999
2020-08-27,7961.8559,10960.5117
2020-08-28,8052.0336,11031.3109
2020-08-31,7907.6597,10991.3501
2020-09-01,7975.2932,11094.8724
2020-09-02,8015.0739,11255.3456
2020-09-03,7960.8450,10868.0056
2020-09-04,8134.6175,10779.2708
2020-09-08,7841.9092,10484.7488
2020-09-09,7893.3246,10691.7944
2020-09-10,7748.5270,10506.1447
2020-09-11,7779.2522,10511.4937
2020-09-14,7998.3761,10649.9459
2020-09-15,7911.7027,10703.7518
2020-09-16,8041.4952,10661.2710
2020-09-17,7988.4822,10567.5024
2020-09-18,7914.4703,10445.8437
2020-09-21,7496.3720,10329.5871
2020-09-22,7444.3647,10434.7870
2020-09-23,7219.1283,10192.7938
2020-09-24,7244.3245,10219.9619
2020-09-25,7357.1442,10385.1861
2020-09-28,7593.8995,10557.6781
2020-09-29,7473.7969,10500.1811
2020-09-30,7490.5004,10579.7937
2020-10-01,7535.4734,10647.7161
2020-10-02,7740.1588,10546.6203
2020-10-05,7922.4280,10733.6428
2020-10-06,7846.3419,10581.0573
2020-10-07,8046.7440,10765.2384
2020-10-08,8239.7540,10860.6462
2020-10-09,8142.6533,10957.6318
2020-10-12,8247.7161,11133.9147
2020-10-13,7995.6907,11061.2528
2020-10-14,7924.1530,10991.7495
2020-10-15,8038.3303,10978.1696
