date,nav,benchmark_nav
2021-08-24,15971.1551,14305.7262
2021-08-25,16086.7060,14335.7440
2021-08-26,15900.8556,14251.1174
2021-08-27,16220.9310,14378.5358
2021-08-30,16100.9084,14441.7645
2021-08-31,16141.2481,14420.3717
2021-09-01,16134.5196,14428.0327
2021-09-02,16201.9574,14472.4241
2021-09-03,16132.3518,14468.9087
2021-09-07,15946.6001,14417.1756
2021-09-08,15907.8377,14399.6124
2021-09-09,15818.0657,14337.9791
2021-09-10,15676.6878,14224.9310
2021-09-13,15786.6848,14261.3338
2021-09-14,15559.2675,14184.3744
2021-09-15,15723.1517,14302.8504
2021-09-16,15630.3799,14280.1794
2021-09-17,15533.3507,14141.0719
2021-09-20,15274.4737,13905.2816
2021-09-21,15180.7319,13892.1468
2021-09-22,15336.1301,14027.6630
2021-09-23,15565.4179,14198.0999
2021-09-24,15624.0992,14221.4854
2021-09-27,15906.0306,14180.7997
2021-09-28,15665.7796,13895.0308
2021-09-29,15759.2355,13918.4163
2021-09-30,15483.8550,13748.3019
2021-10-01,15685.0443,13911.6862
2021-10-04,15686.0364,13732.2820
2021-10-05,15818.7185,13875.1670
2021-10-06,15851.7142,13932.8324
2021-10-07,15987.3051,14053.2908
2021-10-08,15985.0482,14027.6630
2021-10-11,15914.2991,13926.1064
2021-10-12,15951.9683,13891.8254
2021-10-13,15960.0118,13941.8039
2021-10-14,16128.9341,14176.3140
2021-10-15,16181.2920,14284.2762
2021-10-18,16126.7626,14326.5666
2021-10-19,16114.5033,14437.0947
2021-10-20,16275.3217,14493.7991
2021-10-21,16275.5145,14531.6018
2021-10-22,16328.2055,14516.5439
2021-10-25,16424.0055,14594.3947
2021-10-26,16332.3354,14607.5295
2021-10-27,16061.1669,14542.8156
2021-10-28,16257.4850,14683.1347
2021-10-29,16211.3182,14712.9290
2021-11-01,16518.2682,14738.2396
2021-11-02,16499.9905,14797.8281
2021-11-03,16815.7063,14888.1740
2021-11-04,16522.4431,14958.3325
2021-11-05,16831.3828,15010.2310
2021-11-08,16797.5437,15023.0475
2021-11-09,16741.2402,14973.3935
2021-11-10,16735.1904,14852.9320
2021-11-11,16810.3937,14857.7370
2021-11-12,16850.8364,14969.8646
2021-11-15,16962.5921,14974.9920
2021-11-16,16935.5819,15034.2592
2021-11-17,16819.7282,14997.7389
2021-11-18,16791.0629,15048.6784
2021-11-19,16681.6843,15021.7682
2021-11-22,16838.1327,14979.4788
2021-11-23,16966.6891,14999.3396
2021-11-24,16884.5435,15039.3866
2021-11-26,16357.1684,14703.9596
2021-11-29,16326.3180,14884.3279
2021-11-30,15962.9315,14594.7161
2021-12-01,15924.2878,14432.6068
2021-12-02,16336.6386,14653.6629
2021-12-03,16226.7287,14526.1550
2021-12-06,16530.1173,14698.1967
2021-12-07,16680.0376,15002.2247
2021-12-08,16718.4842,15041.9493
2021-12-09,16634.8212,14940.3917
2021-12-10,16677.8455,15081.0322
2021-12-13,16549.1375,14947.4422
2021-12-14,16577.4290,14844.6043
2021-12-15,16786.4659,15076.5476
2021-12-16,16728.3737,14943.5971
2021-12-17,16595.8332,14784.5519
2021-12-20,16346.2659,14627.3434
2021-12-21,16674.8818,14887.1080
2021-12-22,16812.1544,15035.9628
2021-12-23,16930.3815,15129.5162
2021-12-27,17149.2595,15343.6330
2021-12-28,17203.2975,15331.0911
2021-12-29,17255.9112,15350.7053
2021-12-30,17212.4524,15308.2662
2021-12-31,17221.1608,15269.6876
2022-01-03,17442.6488,15358.0990
2022-01-04,17725.7658,15352.9539
2022-01-05,17486.6333,15058.1460
2022-01-06,17698.4211,15043.9982
2022-01-07,17743.3928,14984.5230
2022-01-10,17632.6575,14965.8781
2022-01-11,17655.9385,15102.1910
2022-01-12,17605.7726,15143.0191
2022-01-13,17714.6837,14934.3678
2022-01-14,17704.3847,14940.4801
2022-01-18,17345.7324,14675.8908
2022-01-19,17065.3934,14523.4977
2022-01-20,16717.5301,14362.7520
2022-01-21,16476.7111,14080.8043
2022-01-24,16672.3108,14140.6008
2022-01-25,16494.4048,13967.9580
2022-01-26,16409.6994,13932.9156
2022-01-27,16251.4025,13864.1154
2022-01-28,16437.1769,14208.4348
2022-01-31,16660.0812,14464.3450
2022-02-01,16735.8209,14562.0804
2022-02-02,16789.5042,14703.5384
2022-02-03,16576.0949,14357.9283
2022-02-04,16620.0646,14425.4461
2022-02-07,16630.7509,14379.1484
2022-02-08,16895.8960,14497.4591
2022-02-09,16980.7886,14709.6466
2022-02-10,16773.7759,14445.3786
2022-02-11,16773.8557,14160.5323
2022-02-14,16744.3753,14114.2366
2022-02-15,17070.7370,14341.8574
2022-02-16,17188.1534,14357.9283
2022-02-17,16971.8599,14051.2274
2022-02-18,16929.5213,13960.2429
2022-02-22,16701.6007,13810.4250
2022-02-23,16339.8121,13565.4478
2022-02-24,16417.3702,13769.5948
2022-02-25,16887.9500,14073.4085
2022-02-28,16897.9205,14037.4010
2022-03-01,16508.9050,13823.6076
2022-03-02,17047.2070,14077.9109
2022-03-03,17042.8088,14007.8230
2022-03-04,16959.7694,13894.0147
2022-03-07,16483.4174,13484.4322
2022-03-08,16502.6420,13382.1965
2022-03-09,16793.0675,13740.9830
2022-03-10,16804.0776,13678.9358
2022-03-11,16728.9840,13505.0054
2022-03-14,16764.0263,13406.3069
2022-03-15,16845.4011,13701.1180
2022-03-16,17182.8583,14004.9286
2022-03-17,17288.8854,14180.1455
2022-03-18,17359.5120,14335.4559
2022-03-21,17362.3558,14331.2656
2022-03-22,17431.9623,14498.9588
2022-03-23,17077.7514,14312.2379
2022-03-24,17255.3848,14527.9824
2022-03-25,17450.5138,14598.9324
2022-03-28,17389.1821,14702.7771
2022-03-29,17616.8564,14884.6618
2022-03-30,17447.4286,14792.7506
2022-03-31,17272.3294,14565.0726
2022-04-01,17265.5800,14606.3511
2022-04-04,17236.1922,14731.4782
2022-04-05,16889.8171,14545.4001
2022-04-06,16490.8119,14399.9545
2022-04-07,16378.5121,14472.5156
2022-04-08,16368.9948,14433.8164
2022-04-11,16248.7278,14187.1097
2022-04-12,16284.7841,14134.5446
2022-04-13,16564.4088,14296.4333
2022-04-14,16523.5800,14118.4207
2022-04-18,16724.1075,14124.2242
2022-04-19,17088.9447,14352.2288
2022-04-20,17284.1400,14341.5829
2022-04-21,16936.5444,14127.1280
2022-04-22,16514.9822,13739.4906
2022-04-25,16487.1454,13819.1468
2022-04-26,16002.7425,13418.9321
2022-04-27,16071.4558,13456.6619
2022-04-28,16418.3689,13796.5715
2022-04-29,15928.0462,13286.7087
2022-05-02,16045.4973,13366.6884
2022-05-03,16261.2623,13427.9607
2022-05-04,16782.1826,13836.8807
2022-05-05,16322.0673,13345.0803
2022-05-06,16182.1694,13265.4272
2022-05-09,15805.8464,12840.7016
2022-05-10,15685.7367,12870.3732
2022-05-11,15398.6921,12665.9111
2022-05-12,15432.4326,12652.6900
2022-05-13,15807.1870,12955.1881
2022-05-16,15755.8189,12902.6199
2022-05-17,16293.1675,13168.0329
2022-05-18,15683.3907,12637.2079
2022-05-19,15617.7523,12559.8085
2022-05-20,15456.2345,12565.2916
2022-05-23,15716.4018,12800.3904
2022-05-24,15594.7311,12702.6737
2022-05-25,15921.3334,12814.9032
2022-05-26,16307.7265,13070.9631
2022-05-27,16602.3365,13391.8451
2022-05-31,16473.0821,13316.7005
2022-06-01,16410.0349,13208.9879
2022-06-02,16710.0863,13460.5340
2022-06-03,16577.7180,13239.6257
2022-06-06,16727.9761,13279.9369
2022-06-07,16938.4780,13407.3220
2022-06-08,16562.9924,13261.5541
2022-06-09,16301.8973,12946.1542
2022-06-10,15840.8347,12570.7748
2022-06-13,15072.4000,12093.4852
2022-06-14,15109.0455,12057.0450
2022-06-15,15250.8923,12228.9317
2022-06-16,14524.7794,11824.2052
2022-06-17,14544.6800,11849.6916
2022-06-21,14814.8378,12147.9930
2022-06-22,14648.5139,12125.9679
2022-06-23,14602.0754,12244.8351
2022-06-24,15116.9709,12634.1460
2022-06-27,15190.2185,12585.8887
2022-06-28,15069.7470,12328.7222
2022-06-29,14826.1955,12318.6806
2022-06-30,14750.1609,12218.6009
2022-07-01,14651.1297,12347.8311
2022-07-05,14620.8183,12371.1510
2022-07-06,14454.5551,12412.9318
2022-07-07,14813.5973,12598.8436
2022-07-08,14796.5537,12588.4785
2022-07-11,14687.5826,12444.6741
2022-07-12,14785.6027,12334.5496
2022-07-13,14710.9806,12269.7733
2022-07-14,14512.4380,12239.9760
2022-07-15,14826.6533,12473.8215
2022-07-18,14830.6261,12370.8276
2022-07-19,15366.0067,12705.0772
2022-07-20,15610.4211,12786.0481
2022-07-21,15707.4808,12916.2528
2022-07-22,15559.5099,12796.4132
2022-07-25,15560.7996,12811.9609
2022-07-26,15302.5645,12660.3822
2022-07-27,15708.3288,12989.1259
2022-07-28,15940.5122,13152.0380
2022-07-29,16138.3130,13343.7803
2022-08-01,16269.0844,13304.2657
2022-08-02,16069.2203,13216.4929
2022-08-03,16345.1005,13423.4573
2022-08-04,16293.1426,13414.3892
2022-08-05,16239.7030,13391.7151
2022-08-08,16386.4636,13376.1695
2022-08-09,16065.9313,13323.0531
2022-08-10,16681.6497,13602.8865
2022-08-11,16861.8540,13602.8865
2022-08-12,17137.1884,13833.1708
2022-08-15,17120.5665,13890.1769
2022-08-16,17328.9922,13917.3846
2022-08-17,17072.7287,13818.5956
2022-08-18,17162.8838,13858.7581
2022-08-19,16747.9705,13672.5260
2022-08-22,16259.4154,13387.8305
2022-08-23,16354.2016,13355.4413
2022-08-24,16321.1935,13398.1914
2022-08-25,16634.8354,13587.3440
2022-08-26,16030.8645,13127.4263
2022-08-29,15851.6391,13040.6249
2022-08-30,15660.4085,12897.4664
2022-08-31,15495.2195,12799.3275
2022-09-01,15312.4971,12839.4910
2022-09-02,15267.6877,12704.1048
2022-09-06,15124.8955,12656.1711
2022-09-07,15386.1100,12883.5381
2022-09-08,15483.2168,12967.7477
2022-09-09,15810.5717,13169.2050
2022-09-12,16008.2475,13310.7463
2022-09-13,15252.7936,12731.9604
2022-09-14,15221.0657,12780.5421
2022-09-15,15214.7801,12635.4429
2022-09-16,15096.2728,12539.0481
2022-09-19,15269.4291,12636.2885
2022-09-20,14911.0214,12491.2412
2022-09-21,14752.2035,12273.3459
2022-09-22,14428.8917,12170.2522
2022-09-23,14114.4673,11966.3403
2022-09-26,13842.7868,11847.9620
2022-09-27,13826.7402,11817.7184
2022-09-28,14144.8443,12050.2472
2022-09-29,13781.7072,11798.5306
2022-09-30,13598.2656,11616.0832
2022-10-03,14040.1385,11922.7623
2022-10-04,14632.6579,12292.2093
2022-10-05,14574.4112,12263.5903
2022-10-06,14423.6303,12137.0798
2022-10-07,13993.3102,11798.5306
2022-10-10,13880.4136,11708.4458
2022-10-11,13807.2393,11634.2955
2022-10-12,13749.7423,11595.9188
2022-10-13,14170.2394,11901.9478
2022-10-14,13860.3947,11630.7177
2022-10-17,14185.4889,11929.5923
2022-10-18,14361.5257,12069.7596
2022-10-19,14052.6287,11984.2281
2022-10-20,13979.3569,11883.7376
2022-10-21,14348.3935,12172.5288
2022-10-24,14466.7233,12321.4773
2022-10-25,14805.0097,12518.2336
2022-10-26,14768.1892,12423.9199
2022-10-27,14807.5247,12357.5763
2022-10-28,15283.2277,12651.5720
2022-10-31,15163.9620,12560.1840
2022-11-01,15212.5655,12505.2247
2022-11-02,14814.3326,12191.3901
2022-11-03,14657.6001,12065.8573
2022-11-04,15127.6885,12239.5246
2022-11-07,15262.4831,12356.6018
2022-11-08,15457.6488,12423.2699
2022-11-09,15059.8076,12167.3265
2022-11-10,16360.9362,12835.9694
2022-11-11,16879.5696,12960.2042
2022-11-14,16584.7900,12849.9549
2022-11-15,16665.2481,12959.5521
2022-11-16,16229.4507,12860.6851
2022-11-17,16181.2494,12821.3338
2022-11-18,16244.8728,12879.5485
2022-11-21,16173.7458,12832.7172
2022-11-22,16524.1973,13005.4068
2022-11-23,16634.9725,13087.3616
2022-11-25,16649.0298,13084.4369
2022-11-28,16342.4147,12875.6462
2022-11-29,16450.9106,12853.5317
2022-11-30,16878.6810,13258.4256
