date,nav,benchmark_nav
2022-01-31,15865.4817,14464.3414
2022-02-01,15953.0802,14562.0794
2022-02-02,16132.2399,14703.5358
2022-02-03,15639.6908,14357.9290
2022-02-04,15951.3171,14425.4425
2022-02-07,15828.1571,14379.1506
2022-02-08,15997.4145,14497.4574
2022-02-09,16227.7259,14709.6452
2022-02-10,15904.7888,14445.3742
2022-02-11,15456.4640,14160.5323
2022-02-14,15494.2292,14114.2373
2022-02-15,15834.1098,14341.8564
2022-02-16,15852.2298,14357.9290
2022-02-17,15400.5888,14051.2221
2022-02-18,15242.4498,13960.2420
2022-02-22,15021.8204,13810.4240
2022-02-23,14631.9241,13565.4466
2022-02-24,15065.7308,13769.5949
2022-02-25,15305.4409,14073.4072
2022-02-28,15351.8069,14037.3997
2022-03-01,15169.4256,13823.6072
2022-03-02,15388.9634,14077.9097
2022-03-03,15185.2631,14007.8217
2022-03-04,15024.2325,13894.0142
2022-03-07,14524.2809,13484.4319
2022-03-08,14425.5874,13382.1966
2022-03-09,14967.5500,13740.9846
2022-03-10,14881.4906,13678.9339
2022-03-11,14587.6768,13505.0049
2022-03-14,14305.8709,13406.3065
2022-03-15,14764.3380,13701.1180
2022-03-16,15221.6569,14004.9313
2022-03-17,15421.3181,14180.1439
2022-03-18,15726.3863,14335.4551
2022-03-21,15718.7845,14331.2623
2022-03-22,16022.4934,14498.9600
2022-03-23,15852.1338,14312.2346
2022-03-24,16148.8910,14527.9843
2022-03-25,16149.6404,14598.9315
2022-03-28,16405.6362,14702.7747
2022-03-29,16601.5752,14884.6608
2022-03-30,16480.8698,14792.7516
2022-03-31,16184.6931,14565.0720
2022-04-01,16238.5268,14606.3495
2022-04-04,16545.8000,14731.4789
2022-04-05,16257.6055,14545.3979
2022-04-06,15955.8628,14399.9530
2022-04-07,16026.8067,14472.5143
2022-04-08,15828.0325,14433.8177
2022-04-11,15380.7097,14187.1114
2022-04-12,15345.3224,14134.5444
2022-04-13,15585.1654,14296.4352
2022-04-14,15254.2352,14118.4186
2022-04-18,15287.8522,14124.2224
2022-04-19,15541.3999,14352.2273
2022-04-20,15399.3622,14341.5811
2022-04-21,15144.9664,14127.1254
2022-04-22,14756.7394,13739.4862
2022-04-25,14912.6941,13819.1454
2022-04-26,14338.1877,13418.9298
2022-04-27,14355.0638,13456.6619
2022-04-28,14783.1636,13796.5682
2022-04-29,14133.2925,13286.7088
2022-05-02,14319.0417,13366.6871
2022-05-03,14367.8827,13427.9609
2022-05-04,14811.8777,13836.8811
2022-05-05,14132.0088,13345.0786
2022-05-06,14057.7956,13265.4257
2022-05-09,13525.4378,12840.6987
2022-05-10,13665.7780,12870.3706
2022-05-11,13267.2359,12665.9105
2022-05-12,13197.3653,12652.6887
2022-05-13,13589.9075,12955.1840
2022-05-16,13480.5031,12902.6201
2022-05-17,13753.2183,13168.0339
2022-05-18,13102.3050,12637.2052
2022-05-19,12996.0213,12559.8088
2022-05-20,12958.6320,12565.2925
2022-05-23,13237.6236,12800.3900
2022-05-24,13001.3447,12702.6750
2022-05-25,13143.0011,12814.9017
2022-05-26,13440.2042,13070.9612
2022-05-27,13871.7503,13391.8429
2022-05-31,13861.4522,13316.7018
2022-06-01,13804.7500,13208.9891
2022-06-02,14087.0057,13460.5326
2022-06-03,13747.2139,13239.6255
2022-06-06,13807.8691,13279.9373
2022-06-07,13956.2981,13407.3201
2022-06-08,13903.7648,13261.5551
2022-06-09,13553.4151,12946.1560
2022-06-10,13088.3094,12570.7731
2022-06-13,12534.7992,12093.4843
2022-06-14,12550.3640,12057.0420
